2021-04-02 23:17:51.016082; 37; 38; 38; 37; 42; 38; 433; 408; 416; 366; 475; 415; 472; 387; 484; 482; 497; 456; 482; 403
2021-04-02 23:28:20.125572; 42; 42; 42; 41; 42; 41; 469; 441; 406; 387; 474; 440; 511; 436; 532; 527; 528; 518; 535; 434
2021-04-02 23:38:45.867070; 39; 39; 40; 40; 39; 40; 409; 411; 377; 368; 458; 417; 480; 419; 486; 489; 501; 494; 489; 437
2021-04-02 23:49:13.047256; 40; 39; 38; 39; 39; 39; 423; 418; 371; 358; 472; 399; 473; 416; 488; 461; 480; 478; 508; 404
2021-04-02 23:59:44.254343; 37; 39; 40; 38; 40; 39; 440; 415; 381; 370; 486; 425; 485; 421; 497; 482; 499; 460; 493; 437
2021-04-03 00:10:15.296155; 37; 38; 38; 38; 38; 37; 386; 396; 373; 336; 455; 402; 440; 395; 494; 464; 472; 477; 458; 400
2021-04-03 00:20:39.243852; 35; 39; 36; 37; 36; 40; 405; 397; 377; 364; 488; 403; 471; 396; 465; 483; 490; 464; 478; 403
2021-04-03 00:31:07.671684; 40; 41; 39; 38; 38; 41; 437; 435; 388; 372; 483; 421; 487; 423; 459; 495; 509; 470; 456; 430
2021-04-03 00:41:37.439422; 38; 40; 39; 40; 40; 40; 444; 456; 397; 394; 495; 428; 497; 414; 503; 524; 501; 511; 504; 431
2021-04-03 00:52:06.955582; 38; 39; 39; 39; 39; 42; 422; 394; 399; 345; 457; 431; 506; 396; 462; 499; 505; 474; 493; 416
