2021-04-05 02:46:11.510775; 41; 45; 44; 43; 42; 41; 606; 661; 484; 470; 721; 687; 669; 477; 653; 646; 681; 667; 679; 519
2021-04-05 02:56:41.675697; 48; 56; 55; 49; 51; 49; 741; 804; 586; 585; 908; 833; 799; 580; 779; 809; 825; 775; 810; 620
2021-04-05 03:06:59.173857; 37; 38; 38; 39; 38; 37; 526; 611; 423; 443; 675; 633; 600; 439; 606; 623; 624; 610; 613; 462
2021-04-05 03:17:20.488998; 43; 44; 43; 46; 43; 55; 634; 736; 537; 522; 800; 736; 712; 515; 713; 750; 724; 723; 746; 562
2021-04-05 03:27:45.049502; 51; 57; 51; 51; 53; 50; 723; 820; 581; 587; 888; 818; 795; 577; 794; 787; 829; 763; 800; 629
2021-04-05 03:37:56.759829; 35; 35; 35; 36; 35; 36; 503; 578; 394; 392; 631; 535; 576; 395; 554; 565; 562; 546; 563; 415
2021-04-05 03:48:21.791158; 37; 39; 42; 38; 38; 37; 570; 611; 469; 466; 692; 649; 625; 469; 633; 689; 649; 621; 626; 485
2021-04-05 03:58:44.700946; 42; 45; 44; 42; 45; 46; 663; 742; 537; 525; 818; 738; 732; 536; 712; 752; 780; 695; 770; 572
2021-04-05 04:09:05.982362; 39; 41; 39; 39; 39; 42; 567; 629; 454; 465; 700; 625; 648; 471; 654; 622; 638; 628; 638; 471
2021-04-05 04:19:32.431560; 49; 55; 49; 49; 49; 49; 692; 809; 575; 582; 879; 788; 801; 566; 774; 802; 815; 810; 799; 611
