2021-04-04 19:29:06.072711; 7; 1971; 26; 21; 11; 12; 4059; 4186; 4363; 4305; 3895; 4232; 4628; 4219; 4694; 3989; 4048; 4647; 4507; 3197
2021-04-04 19:30:08.668801; 89; 34; 62; 1797; 30; 36; 3969; 4065; 4222; 4123; 3709; 4061; 4501; 4035; 4505; 3871; 3880; 4442; 4495; 3031
2021-04-04 19:31:10.195463; 3; 2030; 1; 10; 2; 2; 4095; 4150; 4386; 4308; 3785; 4224; 4660; 4143; 4686; 4030; 4038; 4671; 4507; 3187
2021-04-04 19:32:14.264306; 1962; 11; 41; 11; 9; 14; 3981; 4044; 4130; 4111; 3683; 4075; 4447; 3981; 4512; 3826; 3859; 4519; 4402; 3039
2021-04-04 19:33:16.132352; 13; 32; 1971; 8; 8; 16; 4029; 4131; 4331; 4269; 3854; 4137; 4574; 4143; 4711; 4010; 3995; 4743; 4469; 3196
2021-04-04 19:34:16.786743; 65; 27; 51; 16; 1881; 8; 4029; 4175; 4252; 4255; 3841; 4046; 4565; 4079; 4596; 3982; 3995; 4668; 4474; 3116
2021-04-04 19:35:18.401738; 15; 1935; 36; 12; 39; 11; 4082; 4221; 4332; 4327; 3910; 4194; 4599; 4173; 4740; 4054; 4096; 4702; 4479; 3213
2021-04-04 19:36:22.724776; 9; 2004; 4; 3; 17; 11; 4182; 4212; 4364; 4327; 3874; 4233; 4654; 4195; 4709; 4094; 4020; 4638; 4548; 3221
2021-04-04 19:37:24.464235; 11; 14; 61; 7; 1928; 27; 4047; 4057; 4308; 4368; 3795; 4169; 4623; 4081; 4744; 4011; 3995; 4641; 4539; 3147
2021-04-04 19:38:36.257619; 22; 1969; 8; 18; 22; 9; 4115; 4226; 4415; 4367; 3860; 4183; 4605; 4113; 4590; 4110; 4083; 4612; 4504; 3184
