40,obj_3,805000.0
77,obj_3,790000.0
329,obj_3,820000.0
656,obj_3,820000.0
965,obj_3,815000.0
1915,obj_3,805000.0
2825,obj_3,815000.0
3742,obj_3,825000.0
3756,obj_3,815000.0
4636,obj_3,835000.0
