30,obj_1,200000.0
60,obj_1,200000.0
300,obj_1,185000.0
600,obj_1,200000.0
900,obj_1,185000.0
1800,obj_1,185000.0
2700,obj_1,185000.0
3600,obj_1,185000.0
4500,obj_1,185000.0
