1,0.0,0.0,0.0,0.0,0.0,446500000.0,448500000.0,451750000.0,455875000.0,461500000.0,45000.0,86250.0,117500.0,125000.0,140000.0,60000.0,78750.0,92500.0,113750.0,125000.0,40000.0,60000.0,75000.0,98750.0,110000.0,15000.0,36000.0,36000.0,40500.0,48000.0,25500.0,31500.0,39000.0,42750.0,55500.0,7500.0,7500.0,7500.0,13500.0,15000.0,0.0,1500.0,42000.0,57000.0,108000.0,132000.0,156000.0,171000.0,190500.0,210000.0,132000.0,156000.0,171000.0,190500.0,210000.0
2,0.0,0.0,0.0,0.0,0.0,446500000.0,451750000.0,456000000.0,460500000.0,493500000.0,45000.0,102500.0,120000.0,125000.0,160000.0,60000.0,92500.0,120000.0,125000.0,165000.0,10000.0,35000.0,50000.0,75000.0,110000.0,15000.0,30750.0,36000.0,44250.0,51000.0,24000.0,28500.0,34500.0,39750.0,55500.0,7500.0,7500.0,13500.0,17250.0,21000.0,0.0,0.0,24000.0,54000.0,108000.0,132000.0,156000.0,168000.0,189000.0,240000.0,132000.0,156000.0,168000.0,189000.0,240000.0
4,0.0,0.0,0.0,0.0,0.0,443000000.0,448750000.0,455000000.0,460250000.0,493500000.0,45000.0,85000.0,120000.0,125000.0,160000.0,35000.0,95000.0,122500.0,135000.0,170000.0,10000.0,45000.0,60000.0,75000.0,110000.0,15000.0,27000.0,34500.0,40500.0,51000.0,19500.0,24000.0,30000.0,38625.0,55500.0,7500.0,12000.0,15000.0,19500.0,25500.0,0.0,6000.0,42000.0,66000.0,150000.0,132000.0,156000.0,174000.0,192000.0,240000.0,132000.0,156000.0,174000.0,192000.0,240000.0
8,0.0,0.0,0.0,0.0,0.0,440000000.0,449500000.0,455500000.0,460500000.0,498000000.0,30000.0,85000.0,100000.0,125000.0,170000.0,30000.0,95000.0,120000.0,135000.0,170000.0,0.0,45000.0,70000.0,90000.0,155000.0,13500.0,27000.0,36000.0,40500.0,51000.0,15000.0,24000.0,30000.0,37500.0,58500.0,7500.0,12000.0,13500.0,19500.0,25500.0,0.0,6000.0,48000.0,84000.0,150000.0,108000.0,162000.0,186000.0,210000.0,258000.0,108000.0,162000.0,186000.0,210000.0,258000.0
16,1.0,1.0,1.0,1.0,1.0,440000000.0,450625000.0,455500000.0,460375000.0,498000000.0,20000.0,80000.0,90000.0,125000.0,170000.0,30000.0,90000.0,110000.0,135000.0,170000.0,0.0,50000.0,70000.0,85000.0,155000.0,3000.0,25500.0,33000.0,39000.0,51000.0,12000.0,25500.0,31500.0,36000.0,58500.0,7500.0,7500.0,13500.0,18000.0,25500.0,0.0,25500.0,60000.0,94500.0,168000.0,108000.0,156000.0,174000.0,204000.0,258000.0,108000.0,156000.0,174000.0,204000.0,258000.0
32,4.0,4.0,4.0,4.0,4.0,438500000.0,450500000.0,455500000.0,461000000.0,499500000.0,20000.0,85000.0,100000.0,125000.0,170000.0,0.0,90000.0,105000.0,135000.0,170000.0,0.0,50000.0,70000.0,90000.0,155000.0,1500.0,25500.0,31500.0,39000.0,51000.0,13500.0,25500.0,33000.0,39000.0,58500.0,7500.0,7500.0,13500.0,18000.0,25500.0,0.0,36000.0,60000.0,96000.0,168000.0,108000.0,156000.0,174000.0,204000.0,258000.0,108000.0,156000.0,174000.0,204000.0,258000.0
64,17.0,17.0,17.0,17.0,17.0,439500000.0,450250000.0,456000000.0,487250000.0,499500000.0,20000.0,80000.0,105000.0,125000.0,170000.0,0.0,90000.0,105000.0,135000.0,225000.0,0.0,50000.0,70000.0,90000.0,155000.0,1500.0,25500.0,31500.0,39000.0,51000.0,4500.0,25500.0,33000.0,39000.0,58500.0,7500.0,12000.0,15000.0,19500.0,25500.0,0.0,48000.0,66000.0,108000.0,174000.0,108000.0,156000.0,174000.0,198000.0,270000.0,108000.0,156000.0,174000.0,198000.0,270000.0
128,64.0,64.0,64.0,64.0,64.0,439500000.0,451500000.0,460000000.0,492000000.0,500000000.0,20000.0,80000.0,105000.0,125000.0,170000.0,0.0,95000.0,115000.0,135000.0,225000.0,0.0,50000.0,70000.0,95000.0,155000.0,1500.0,24000.0,33000.0,42000.0,51000.0,4500.0,25500.0,31500.0,39000.0,58500.0,7500.0,12000.0,15000.0,19500.0,25500.0,0.0,48000.0,84000.0,108000.0,174000.0,108000.0,156000.0,180000.0,204000.0,270000.0,108000.0,156000.0,180000.0,204000.0,270000.0
256,222.0,222.0,222.0,222.0,222.0,441000000.0,456000000.0,487500000.0,494000000.0,500000000.0,20000.0,80000.0,110000.0,125000.0,170000.0,0.0,90000.0,110000.0,140000.0,225000.0,0.0,55000.0,75000.0,95000.0,155000.0,1500.0,22500.0,31500.0,39000.0,51000.0,4500.0,27000.0,33000.0,40500.0,61500.0,7500.0,12000.0,15000.0,19500.0,25500.0,0.0,48000.0,84000.0,114000.0,174000.0,114000.0,162000.0,180000.0,204000.0,270000.0,114000.0,162000.0,180000.0,204000.0,270000.0
