43,obj_7,774000.0
80,obj_7,720000.0
365,obj_7,756000.0
688,obj_7,750000.0
1016,obj_7,732000.0
1984,obj_7,792000.0
2909,obj_7,732000.0
3838,obj_7,786000.0
3855,obj_7,744000.0
4785,obj_7,756000.0
9963,obj_7,762000.0
