30,obj_3,270000.0
60,obj_3,270000.0
300,obj_3,270000.0
600,obj_3,270000.0
900,obj_3,270000.0
1800,obj_3,270000.0
2700,obj_3,270000.0
3600,obj_3,270000.0
4500,obj_3,270000.0
