2020-11-23 18:25:46.766608;30;63274;64000;56.0;0;25;0;4016.0;4848.0;4848.0;3969.0
2020-11-23 18:25:46.766608;30;62594;64000;54.0;0;25;0;3457.0;4854.0;4690.0;4227.0
2020-11-23 18:25:46.766608;30;64000;64000;48.0;0;23;0;3853.0;4772.0;4966.0;3882.0
2020-11-23 18:25:46.766608;30;62415;64000;47.0;0;25;0;3125.0;4475.0;5150.0;4200.0
2020-11-23 18:25:46.766608;30;60169;64000;46.0;0;24;0;3286.0;4962.0;4687.0;4155.0
2020-11-23 18:25:46.766608;30;63403;64000;42.0;0;24;0;3819.0;4782.0;4765.0;3971.0
2020-11-23 18:25:46.766608;30;63427;64000;42.0;0;24;0;3167.0;3144.0;5602.0;5611.0
2020-11-23 18:25:46.766608;30;63544;64000;42.0;0;24;0;3157.0;3135.0;5414.0;5806.0
2020-11-23 18:25:46.766608;30;64000;64000;40.0;0;25;0;3953.0;4819.0;4573.0;4014.0
2020-11-23 18:25:46.766608;30;63214;64000;37.0;0;24;0;3207.0;3206.0;5375.0;4996.0
2020-11-23 18:25:46.766608;30;62618;64000;35.0;0;22;0;3285.0;4423.0;4822.0;4056.0
2020-11-23 18:25:46.766608;30;63413;64000;34.0;0;25;0;3319.0;4246.0;4979.0;4135.0
2020-11-23 18:25:46.766608;30;63146;64000;33.0;0;24;0;3130.0;3000.0;5784.0;5652.0
2020-11-23 18:25:46.766608;30;63933;64000;33.0;0;25;0;3200.0;3200.0;5239.0;5548.0
2020-11-23 18:25:46.766608;30;63924;64000;31.0;0;24;0;3366.0;3085.0;5309.0;5338.0
2020-11-23 18:25:46.766608;30;63053;64000;30.0;0;24;0;3235.0;3033.0;5387.0;5524.0
2020-11-23 18:25:46.766608;30;62240;64000;30.0;0;24;0;3244.0;3150.0;5198.0;5510.0
2020-11-23 18:25:46.766608;30;63508;64000;29.0;0;24;0;3038.0;4886.0;4589.0;4223.0
2020-11-23 18:25:46.766608;30;63450;64000;29.0;0;23;0;3028.0;3018.0;5415.0;5726.0
2020-11-23 18:25:46.766608;30;63481;64000;28.0;0;22;0;3395.0;4446.0;4711.0;3987.0
2020-11-23 18:25:46.766608;30;61666;64000;23.0;0;24;0;3359.0;3289.0;4844.0;4966.0
2020-11-23 18:25:46.766608;30;62791;64000;22.0;0;22;0;3365.0;4339.0;4730.0;4068.0
2020-11-23 18:25:46.766608;30;61315;64000;20.0;0;23;0;3257.0;2995.0;5279.0;5366.0
2020-11-23 18:25:46.766608;30;60950;64000;17.0;0;24;0;3382.0;3240.0;4811.0;4902.0
2020-11-23 18:25:46.766608;30;63508;64000;17.0;0;24;0;4996.0;3038.0;6019.0;3101.0
2020-11-23 18:25:46.766608;30;63965;64000;14.0;0;25;0;4360.0;4794.0;4286.0;3713.0
2020-11-23 18:25:46.766608;30;64000;64000;9.0;0;24;0;3075.0;5155.0;3344.0;5275.0
2020-11-23 18:25:46.766608;30;61450;64000;9.0;0;24;0;3271.0;3116.0;4772.0;5043.0
2020-11-23 18:25:46.766608;30;63787;64000;9.0;0;22;0;3425.0;3412.0;4621.0;4671.0
2020-11-23 18:25:46.766608;30;63494;64000;8.0;0;25;0;5063.0;3628.0;4821.0;3295.0
2020-11-23 18:25:46.766608;30;63383;64000;8.0;0;23;0;5948.0;3018.0;5375.0;2966.0
2020-11-23 18:25:46.766608;30;63727;64000;5.0;0;25;0;4432.0;4696.0;4249.0;3415.0
2020-11-23 18:25:46.766608;30;62872;64000;3.0;0;24;0;5089.0;3098.0;5452.0;3190.0
2020-11-23 18:25:46.766608;30;61668;64000;2.0;0;24;0;4058.0;4035.0;4524.0;3986.0
2020-11-23 18:25:46.766608;30;60577;64000;1.0;0;24;0;5037.0;3000.0;5468.0;3320.0
2020-11-23 18:25:46.766608;30;64000;64000;0.0;0;23;0;2950.0;5230.0;3012.0;5471.0
2020-11-23 18:25:46.766608;30;63989;64000;0.0;0;24;0;5156.0;3325.0;4850.0;3207.0
2020-11-23 18:25:46.766608;30;62575;64000;-1.0;0;24;0;4988.0;3542.0;4672.0;3423.0
2020-11-23 18:25:46.766608;30;63845;64000;-3.0;0;24;0;3466.0;3195.0;4594.0;4547.0
2020-11-23 18:25:46.766608;30;63093;64000;-3.0;0;25;0;4374.0;4189.0;4481.0;3861.0
2020-11-23 18:25:46.766608;30;63105;64000;-5.0;0;25;0;4226.0;4117.0;4458.0;3946.0
2020-11-23 18:25:46.766608;30;62699;64000;-6.0;0;23;0;5819.0;5123.0;3195.0;3005.0
2020-11-23 18:25:46.766608;30;63980;64000;-6.0;0;24;0;5208.0;3127.0;4907.0;3159.0
2020-11-23 18:25:46.766608;30;62874;64000;-6.0;0;24;0;5049.0;3112.0;5418.0;3159.0
2020-11-23 18:25:46.766608;30;63967;64000;-8.0;0;24;0;3279.0;4765.0;3302.0;4617.0
2020-11-23 18:25:46.766608;30;63666;64000;-8.0;0;25;0;4237.0;4305.0;4348.0;3937.0
2020-11-23 18:25:46.766608;30;63612;64000;-9.0;0;24;0;5239.0;3085.0;4982.0;3077.0
2020-11-23 18:25:46.766608;30;64000;64000;-10.0;0;23;0;4795.0;4627.0;4432.0;2952.0
2020-11-23 18:25:46.766608;30;61636;64000;-10.0;0;22;0;4706.0;4815.0;4205.0;2980.0
2020-11-23 18:25:46.766608;30;63188;64000;-10.0;0;23;0;5423.0;3406.0;4638.0;2985.0
2020-11-23 18:25:46.766608;30;64000;64000;-11.0;0;23;0;3090.0;4900.0;3045.0;4740.0
2020-11-23 18:25:46.766608;30;62071;64000;-11.0;0;23;0;4775.0;3270.0;5068.0;3203.0
2020-11-23 18:25:46.766608;30;64000;64000;-11.0;0;23;0;3168.0;5066.0;3035.0;4733.0
2020-11-23 18:25:46.766608;30;63371;64000;-12.0;0;25;0;4922.0;3365.0;4760.0;3325.0
2020-11-23 18:25:46.766608;30;62943;64000;-13.0;0;24;0;4660.0;3568.0;4549.0;3367.0
2020-11-23 18:25:46.766608;30;61877;64000;-14.0;0;23;0;3154.0;4822.0;3177.0;4548.0
2020-11-23 18:25:46.766608;30;64000;64000;-17.0;0;23;0;5828.0;5218.0;3035.0;2966.0
2020-11-23 18:25:46.766608;30;64000;64000;-22.0;0;24;0;4969.0;3693.0;4548.0;3164.0
