40,obj_9,870000.0
77,obj_9,876000.0
329,obj_9,852000.0
656,obj_9,876000.0
965,obj_9,930000.0
1915,obj_9,834000.0
2825,obj_9,876000.0
3742,obj_9,906000.0
3756,obj_9,846000.0
4636,obj_9,840000.0
