40,obj_7,804000.0
77,obj_7,810000.0
329,obj_7,816000.0
656,obj_7,804000.0
965,obj_7,810000.0
1915,obj_7,840000.0
2825,obj_7,864000.0
3742,obj_7,846000.0
3756,obj_7,834000.0
4636,obj_7,858000.0
