37,obj_5,1050000.0
75,obj_5,960000.0
340,obj_5,1110000.0
658,obj_5,1050000.0
974,obj_5,1095000.0
1917,obj_5,1065000.0
2836,obj_5,1050000.0
3745,obj_5,1020000.0
3772,obj_5,975000.0
4714,obj_5,1065000.0
