2020-11-19 18:47:11.386591;30;9;4;5;7;5;9;4;68;64;241;117;69;73;338; adj:4;ls:20;0.5 min
2020-11-19 18:47:41.613621;60;12;13;10;15;11;13;12;133;119;695;252;126;136;583; adj:4;ls:20;1 min
2020-11-19 18:48:42.076966;180;41;29;33;40;30;29;43;394;376;1831;712;379;392;1772; adj:4;ls:20;3 min
2020-11-19 18:51:42.568447;300;60;56;59;50;59;56;54;682;645;1711;897;665;666;4049; adj:4;ls:20;5 min
2020-11-19 18:56:43.096628;601;120;113;119;105;105;110;101;1265;1196;4407;2214;1206;1240;6636; adj:4;ls:20;10 min
2020-11-20 19:41:11.119861;841;135;147;132;147;142;142;143;1763;1692;5314;2573;1662;1730;9814; adj:4;ls:20;14 min
2020-11-20 19:55:12.056464;1080;205;190;184;212;184;201;189;2174;2064;9411;4021;2105;2134;10623; adj:4;ls:20;18 min
2020-11-20 20:13:12.829563;1501;244;258;267;280;261;269;253;3270;3044;9206;4519;3128;3229;17554; adj:4;ls:20;25 min
2020-11-20 20:38:13.925029;1921;336;355;351;316;348;343;308;4240;3978;11123;5845;4023;4213;21946; adj:4;ls:20;32 min
2020-11-20 21:10:15.328253;2401;447;460;464;457;426;423;381;5264;4749;19570;8194;4871;5137;22775; adj:4;ls:20;40 min
2020-11-20 21:50:17.141931;3001;538;544;548;515;539;523;514;5957;5558;26595;10542;5668;5952;28579; adj:4;ls:20;50 min
2020-11-20 22:40:18.779963;3601;651;636;661;642;658;652;619;7573;7077;33891;13339;7264;7484;34928; adj:4;ls:20;60 min
2020-11-22 14:58:33.254227;90;20;15;17;16;17;13;19;174;159;905;370;157;174;841; adj:4;ls:20;1.5 min
2020-11-22 15:00:03.442999;150;30;31;28;25;30;26;33;336;306;1554;565;313;328;1522; adj:4;ls:20;2.5 min
2020-11-22 15:02:33.957164;210;34;41;39;38;44;36;40;452;413;1524;734;436;457;2445; adj:4;ls:20;3.5 min
2020-11-22 15:06:04.560117;390;69;71;72;67;76;70;78;818;751;3724;1509;776;810;3719; adj:4;ls:20;6.5 min
2020-11-22 15:12:35.236098;511;104;102;98;104;98;84;100;1147;1064;4222;1890;1096;1118;5646; adj:4;ls:20;8.5 min
2020-11-23 06:26:54.936214;751;153;141;158;154;148;140;125;1699;1574;5816;2696;1637;1699;8616; adj:4;ls:20;12.5 min
2020-11-23 06:39:25.870501;1021;205;203;204;205;197;183;208;2509;2337;6729;3277;2372;2508;12473; adj:4;ls:20;17 min
2020-11-23 06:56:26.877397;1350;251;271;257;257;250;263;271;3057;2896;13179;4875;2908;2993;14157; adj:4;ls:20;22.5 min
2020-11-23 07:18:57.637462;1651;310;316;320;318;313;299;292;3963;3734;10622;5165;3795;3903;20960; adj:4;ls:20;27.5 min
2020-11-25 13:12:34.058546;30;3;3;6;7;6;8;5;62;63;226;126;59;63;306; adj:4;ls:20;0.5 min
2020-11-25 13:13:04.467978;30;7;6;7;7;6;6;5;71;64;310;112;64;65;312; adj:4;ls:20;0.5 min
2020-11-25 13:13:34.968850;30;6;5;5;6;6;5;7;61;58;249;110;62;63;348; adj:4;ls:20;0.5 min
2020-11-25 13:14:05.340607;60;9;14;13;12;12;10;12;148;132;499;202;141;142;665; adj:4;ls:20;1 min
2020-11-25 13:15:05.820796;61;13;14;12;10;13;11;11;127;109;633;243;116;111;569; adj:4;ls:20;1 min
2020-11-25 13:16:06.404492;61;10;16;12;11;14;9;9;126;123;588;214;120;125;608; adj:4;ls:20;1 min
