2020-11-19 19:06:44.104549;31;511878;512000;27.0;0;225;0;28125.0;41400.0;45675.0;39150.0
2020-11-19 19:06:44.104549;31;511926;512000;22.0;0;223;0;28451.0;28598.0;50973.0;46273.0
2020-11-19 19:06:44.104549;31;511648;512000;20.0;0;217;0;27510.0;40863.0;47035.0;40667.0
2020-11-19 19:06:44.104549;31;511279;512000;18.0;0;224;0;28000.0;40992.0;46816.0;38080.0
2020-11-19 19:06:44.104549;31;511648;512000;18.0;0;217;0;27510.0;42735.0;42251.0;39003.0
2020-11-19 19:06:44.104549;31;511815;512000;17.0;0;228;0;28500.0;41952.0;43776.0;36480.0
2020-11-19 19:06:44.104549;31;511701;512000;17.0;0;221;0;55250.0;27625.0;59449.0;27625.0
2020-11-19 19:06:44.104549;31;511429;512000;16.0;0;222;0;48684.0;28308.0;53027.0;28120.0
2020-11-19 19:06:44.104549;31;511972;512000;15.0;0;228;0;28500.0;43092.0;41268.0;37164.0
2020-11-19 19:06:44.104549;31;512000;512000;13.0;0;215;0;50601.0;43813.0;38948.0;27215.0
2020-11-19 19:06:44.104549;31;511926;512000;12.0;0;214;0;49476.0;43480.0;38897.0;27778.0
2020-11-19 19:06:44.104549;31;511701;512000;12.0;0;221;0;27625.0;39117.0;45747.0;38233.0
2020-11-19 19:06:44.104549;31;511701;512000;11.0;0;222;0;27750.0;41958.0;41514.0;37074.0
2020-11-19 19:06:44.104549;31;511701;512000;11.0;0;221;0;27625.0;27625.0;52377.0;44200.0
2020-11-19 19:06:44.104549;31;511431;512000;10.0;0;215;0;58231.0;27484.0;55926.0;26963.0
2020-11-19 19:06:44.104549;31;511967;512000;9.0;0;215;0;27417.0;40501.0;43709.0;41291.0
2020-11-19 19:06:44.104549;31;511431;512000;9.0;0;215;0;27447.0;27484.0;48230.0;46515.0
2020-11-19 19:06:44.104549;31;511701;512000;9.0;0;221;0;57239.0;27625.0;53261.0;27625.0
2020-11-19 19:06:44.104549;31;511994;512000;9.0;0;222;0;27800.0;41944.0;41512.0;37092.0
2020-11-19 19:06:44.104549;31;511832;512000;8.0;0;215;0;27417.0;43192.0;41432.0;35288.0
2020-11-19 19:06:44.104549;31;510539;512000;8.0;0;214;0;57780.0;27335.0;55659.0;27090.0
2020-11-19 19:06:44.104549;31;511918;512000;8.0;0;218;0;27620.0;46363.0;27730.0;53406.0
2020-11-19 19:06:44.104549;31;511818;512000;6.0;0;222;0;27800.0;27800.0;44827.0;51015.0
2020-11-19 19:06:44.104549;31;511758;512000;5.0;0;217;0;48102.0;27759.0;53899.0;27563.0
2020-11-19 19:06:44.104549;31;512000;512000;5.0;0;213;0;27782.0;50663.0;27984.0;45735.0
2020-11-19 19:06:44.104549;31;511868;512000;4.0;0;222;0;47062.0;43958.0;38924.0;28235.0
2020-11-19 19:06:44.104549;31;511666;512000;2.0;0;221;0;28110.0;45461.0;28111.0;43591.0
2020-11-19 19:06:44.104549;31;511285;512000;2.0;0;225;0;46965.0;43552.0;38123.0;28610.0
2020-11-19 19:06:44.104549;31;511981;512000;-1.0;0;225;0;48035.0;46875.0;37419.0;28425.0
2020-11-19 19:06:44.104549;31;511039;512000;-2.0;0;221;0;27625.0;50830.0;27625.0;46189.0
2020-11-19 19:06:44.104549;31;511903;512000;-2.0;0;221;0;27840.0;38668.0;41343.0;39342.0
2020-11-19 19:06:44.104549;31;511999;512000;-3.0;0;222;0;49506.0;27750.0;46398.0;27750.0
2020-11-19 19:06:44.104549;31;511648;512000;-8.0;0;217;0;42902.0;42527.0;39755.0;27563.0
2020-11-19 19:06:44.104549;31;511328;512000;-8.0;0;222;0;49816.0;48132.0;28396.0;28390.0
2020-11-19 19:06:44.104549;31;511174;512000;-9.0;0;225;0;46166.0;43280.0;37671.0;28900.0
2020-11-19 19:06:44.104549;31;511193;512000;-10.0;0;225;0;46805.0;41576.0;37884.0;28900.0
2020-11-19 19:06:44.104549;31;508554;512000;-12.0;0;214;0;27292.0;47111.0;27231.0;50162.0
2020-11-19 19:06:44.104549;31;511535;512000;-12.0;0;224;0;51072.0;47264.0;28000.0;28000.0
2020-11-19 19:06:44.104549;31;509537;512000;-15.0;0;220;0;35640.0;37180.0;38060.0;36520.0
2020-11-19 19:06:44.104549;31;511918;512000;-15.0;0;218;0;52372.0;48443.0;27730.0;27614.0
2020-11-19 19:06:44.104549;31;511244;512000;-16.0;0;226;0;45661.0;28490.0;45551.0;28360.0
2020-11-19 19:06:44.104549;31;511429;512000;-19.0;0;222;0;38579.0;37983.0;36902.0;40375.0
2020-11-19 19:06:44.104549;31;511557;512000;-22.0;0;224;0;43720.0;48287.0;28426.0;28180.0
2020-11-19 19:06:44.104549;31;511684;512000;-23.0;0;226;0;36702.0;38335.0;36659.0;37049.0
2020-11-19 19:06:44.104549;31;511937;512000;-24.0;0;222;0;37962.0;35520.0;37962.0;35520.0
2020-11-19 19:06:44.104549;31;511647;512000;-27.0;0;224;0;47488.0;49056.0;28000.0;28000.0
2020-11-19 19:06:44.104549;31;511929;512000;-29.0;0;218;0;36772.0;40331.0;36050.0;35934.0
2020-11-19 19:06:44.104549;31;510550;512000;-33.0;0;214;0;45214.0;50201.0;27231.0;27090.0
2020-11-19 19:06:44.104549;31;511918;512000;-33.0;0;218;0;39892.0;35963.0;35842.0;35726.0
2020-11-19 19:07:15.044457;61;511945;512000;36.0;0;218;0;27997.0;43466.0;46567.0;36725.0
2020-11-19 19:07:15.044457;61;511938;512000;32.0;0;223;0;28117.0;40567.0;48036.0;37749.0
