2020-12-31 20:04:23.766789; 30; 511288;512000;24.0;0;222;0;27750.0;49284.0;47064.0;38850.0;
2020-12-31 20:04:23.766789; 30; 512000;512000;21.0;0;218;0;27704.0;45294.0;47815.0;38164.0;
2020-12-31 20:04:23.766789; 30; 512000;512000;21.0;0;222;0;27838.0;43967.0;46168.0;42336.0;
2020-12-31 20:04:23.766789; 30; 512000;512000;19.0;0;218;0;27704.0;42726.0;47815.0;39020.0;
2020-12-31 20:04:23.766789; 30; 511565;512000;18.0;0;227;0;28375.0;42222.0;46989.0;39044.0;
2020-12-31 20:04:23.766789; 30; 511630;512000;18.0;0;218;0;28114.0;46607.0;45994.0;38766.0;
2020-12-31 20:04:23.766789; 30; 511117;512000;14.0;0;218;0;28121.0;42978.0;43791.0;39482.0;
2020-12-31 20:04:23.766789; 30; 510341;512000;14.0;0;217;0;27579.0;27407.0;52920.0;46721.0;
2020-12-31 20:04:23.766789; 30; 511947;512000;12.0;0;219;0;28239.0;45994.0;43722.0;37496.0;
2020-12-31 20:04:23.766789; 30; 511048;512000;10.0;0;222;0;27750.0;27750.0;52392.0;44178.0;
2020-12-31 20:04:23.766789; 30; 508796;512000;10.0;0;217;0;27579.0;27407.0;49725.0;52898.0;
2020-12-31 20:04:23.766789; 30; 512000;512000;10.0;0;218;0;27704.0;44866.0;42679.0;39662.0;
2020-12-31 20:04:23.766789; 30; 511341;512000;9.0;0;226;0;28925.0;28961.0;47410.0;44015.0;
2020-12-31 20:04:23.766789; 30; 511461;512000;9.0;0;221;0;28185.0;54855.0;28070.0;54640.0;
2020-12-31 20:04:23.766789; 30; 511828;512000;7.0;0;228;0;58596.0;49932.0;28500.0;28500.0;
2020-12-31 20:04:23.766789; 30; 511622;512000;5.0;0;221;0;28448.0;50482.0;28217.0;45651.0;
2020-12-31 20:04:23.766789; 30; 511793;512000;4.0;0;226;0;28250.0;28250.0;46104.0;44522.0;
2020-12-31 20:04:23.766789; 30; 511055;512000;3.0;0;225;0;50878.0;50748.0;28255.0;28125.0;
2020-12-31 20:04:23.766789; 30; 511583;512000;0.0;0;225;0;28456.0;39287.0;43107.0;39133.0;
2020-12-31 20:04:23.766789; 30; 511616;512000;0.0;0;224;0;28380.0;42420.0;41770.0;37360.0;
2020-12-31 20:04:23.766789; 30; 512000;512000;0.0;0;218;0;27704.0;49360.0;27485.0;54642.0;
2020-12-31 20:04:23.766789; 30; 511947;512000;-1.0;0;219;0;28239.0;45580.0;28197.0;51986.0;
2020-12-31 20:04:23.766789; 30; 512000;512000;-1.0;0;218;0;44610.0;43582.0;41823.0;27250.0;
2020-12-31 20:04:23.766789; 30; 511500;512000;-2.0;0;221;0;53223.0;57423.0;28070.0;27890.0;
2020-12-31 20:04:23.766789; 30; 511526;512000;-2.0;0;224;0;56631.0;50021.0;28250.0;28230.0;
2020-12-31 20:04:23.766789; 30; 512000;512000;-4.0;0;218;0;27704.0;27532.0;43321.0;46296.0;
2020-12-31 20:04:23.766789; 30; 511947;512000;-5.0;0;219;0;53493.0;53446.0;28197.0;27767.0;
2020-12-31 20:04:23.766789; 30; 511126;512000;-5.0;0;225;0;49094.0;52309.0;28255.0;28125.0;
2020-12-31 20:04:23.766789; 30; 511352;512000;-6.0;0;226;0;49946.0;49946.0;28250.0;28250.0;
2020-12-31 20:04:23.766789; 30; 512000;512000;-7.0;0;218;0;43112.0;43796.0;40111.0;27250.0;
2020-12-31 20:04:23.766789; 30; 511937;512000;-8.0;0;229;0;39209.0;40597.0;36725.0;39171.0;
2020-12-31 20:04:23.766789; 30; 511352;512000;-8.0;0;226;0;47460.0;52206.0;28250.0;28250.0;
2020-12-31 20:04:23.766789; 30; 511048;512000;-9.0;0;222;0;57054.0;57054.0;27750.0;27750.0;
2020-12-31 20:04:23.766789; 30; 512000;512000;-9.0;0;223;0;28028.0;49451.0;28088.0;47810.0;
2020-12-31 20:04:23.766789; 30; 511394;512000;-12.0;0;228;0;39251.0;37077.0;39516.0;36818.0;
2020-12-31 20:04:23.766789; 30; 511757;512000;-13.0;0;222;0;46321.0;28145.0;43214.0;27962.0;
2020-12-31 20:04:23.766789; 30; 512000;512000;-13.0;0;218;0;36264.0;36092.0;40325.0;37522.0;
2020-12-31 20:04:23.766789; 30; 511858;512000;-14.0;0;219;0;47904.0;55102.0;28197.0;27767.0;
2020-12-31 20:04:23.766789; 30; 511828;512000;-15.0;0;218;0;38404.0;38232.0;38185.0;37094.0;
2020-12-31 20:04:23.766789; 30; 511393;512000;-16.0;0;223;0;49696.0;51704.0;27925.0;27940.0;
2020-12-31 20:04:23.766789; 30; 511999;512000;-18.0;0;218;0;39260.0;36306.0;37115.0;37950.0;
2020-12-31 20:04:23.766789; 30; 511667;512000;-19.0;0;214;0;41812.0;26827.0;44743.0;26750.0;
2020-12-31 20:04:23.766789; 30; 510984;512000;-41.0;0;217;0;39455.0;38981.0;36282.0;27320.0;
2020-12-31 20:04:54.191215; 30; 511918;512000;35.0;0;219;0;27505.0;43240.0;46420.0;40420.0;
2020-12-31 20:04:54.191215; 30; 511800;512000;32.0;0;218;0;27901.0;42999.0;47595.0;39575.0;
2020-12-31 20:04:54.191215; 30; 512000;512000;32.0;0;218;0;27466.0;44511.0;45269.0;39653.0;
2020-12-31 20:04:54.191215; 30; 511149;512000;28.0;0;220;0;27766.0;27848.0;54947.0;49215.0;
2020-12-31 20:04:54.191215; 30; 511096;512000;27.0;0;219;0;27921.0;28049.0;50560.0;47260.0;
2020-12-31 20:04:54.191215; 30; 511916;512000;26.0;0;220;0;27690.0;27950.0;54990.0;46190.0;
2020-12-31 20:04:54.191215; 30; 511728;512000;25.0;0;217;0;27776.0;43917.0;42081.0;36366.0;
2020-12-31 20:04:54.191215; 30; 511234;512000;25.0;0;221;0;27835.0;41631.0;46492.0;42661.0;
2020-12-31 20:04:54.191215; 30; 511234;512000;23.0;0;221;0;28132.0;28001.0;52630.0;44310.0;
2020-12-31 20:04:54.191215; 30; 511800;512000;21.0;0;218;0;27901.0;28239.0;46980.0;48595.0;
2020-12-31 20:04:54.191215; 30; 508459;512000;19.0;0;216;0;27286.0;27448.0;52776.0;51182.0;
2020-12-31 20:04:54.191215; 30; 511972;512000;17.0;0;223;0;28146.0;42147.0;43963.0;39532.0;
2020-12-31 20:04:54.191215; 30; 511710;512000;16.0;0;223;0;28431.0;40231.0;45620.0;37463.0;
2020-12-31 20:04:54.191215; 30; 511711;512000;16.0;0;220;0;27550.0;27670.0;50445.0;50600.0;
2020-12-31 20:04:54.191215; 30; 511857;512000;15.0;0;219;0;27885.0;27796.0;49957.0;49747.0;
2020-12-31 20:04:54.191215; 30; 511234;512000;15.0;0;221;0;28132.0;42698.0;42406.0;37707.0;
2020-12-31 20:04:54.191215; 30; 511916;512000;13.0;0;220;0;27690.0;27950.0;45530.0;52855.0;
2020-12-31 20:04:54.191215; 30; 511935;512000;11.0;0;223;0;42471.0;46711.0;36980.0;28175.0;
2020-12-31 20:04:54.191215; 30; 512000;512000;7.0;0;217;0;47742.0;27973.0;53435.0;27438.0;
2020-12-31 20:04:54.191215; 30; 511995;512000;7.0;0;218;0;27466.0;50717.0;27507.0;50567.0;
2020-12-31 20:04:54.191215; 30; 511800;512000;5.0;0;218;0;27901.0;45459.0;27915.0;45315.0;
2020-12-31 20:04:54.191215; 30; 511825;512000;2.0;0;219;0;27885.0;44658.0;27802.0;47824.0;
2020-12-31 20:04:54.191215; 30; 511864;512000;1.0;0;220;0;42095.0;46870.0;36715.0;27915.0;
2020-12-31 20:04:54.191215; 30; 512000;512000;1.0;0;217;0;52025.0;58339.0;27563.0;27543.0;
2020-12-31 20:04:54.191215; 30; 512000;512000;1.0;0;216;0;45640.0;27822.0;51103.0;27790.0;
2020-12-31 20:04:54.191215; 30; 509270;512000;1.0;0;217;0;46937.0;43242.0;41653.0;27330.0;
2020-12-31 20:04:54.191215; 30; 512000;512000;-2.0;0;219;0;48917.0;47082.0;28145.0;27940.0;
2020-12-31 20:04:54.191215; 30; 511110;512000;-2.0;0;217;0;27741.0;27580.0;43372.0;51060.0;
2020-12-31 20:04:54.191215; 30; 511995;512000;-2.0;0;218;0;48652.0;27605.0;52973.0;27455.0;
2020-12-31 20:04:54.191215; 30; 512000;512000;-3.0;0;218;0;44150.0;27979.0;49377.0;27905.0;
2020-12-31 20:04:54.191215; 30; 511484;512000;-3.0;0;217;0;27741.0;46060.0;27622.0;47280.0;
2020-12-31 20:04:54.191215; 30; 511908;512000;-3.0;0;219;0;52230.0;56570.0;27500.0;27735.0;
2020-12-31 20:04:54.191215; 30; 511729;512000;-4.0;0;218;0;44640.0;27874.0;49998.0;27755.0;
2020-12-31 20:04:54.191215; 30; 511451;512000;-4.0;0;217;0;52101.0;27580.0;46732.0;27330.0;
2020-12-31 20:04:54.191215; 30; 511904;512000;-4.0;0;224;0;46584.0;46622.0;28426.0;28264.0;
2020-12-31 20:04:54.191215; 30; 511704;512000;-5.0;0;219;0;51615.0;47598.0;27802.0;27664.0;
2020-12-31 20:04:54.191215; 30; 511704;512000;-6.0;0;219;0;35445.0;37098.0;38512.0;39214.0;
2020-12-31 20:04:54.191215; 30; 511988;512000;-6.0;0;217;0;27411.0;46683.0;27612.0;46800.0;
2020-12-31 20:04:54.191215; 30; 512000;512000;-7.0;0;222;0;38745.0;40588.0;37614.0;39058.0;
2020-12-31 20:04:54.191215; 30; 511748;512000;-8.0;0;220;0;39730.0;42785.0;38865.0;27915.0;
2020-12-31 20:04:54.191215; 30; 511234;512000;-8.0;0;221;0;45385.0;50579.0;28135.0;27909.0;
2020-12-31 20:04:54.191215; 30; 511496;512000;-10.0;0;217;0;54621.0;54460.0;27622.0;27330.0;
2020-12-31 20:04:54.191215; 30; 511655;512000;-11.0;0;219;0;27885.0;42768.0;27802.0;48454.0;
2020-12-31 20:04:54.191215; 30; 508820;512000;-11.0;0;217;0;49380.0;27240.0;53255.0;27250.0;
