43,obj_4,1245000.0
80,obj_4,1260000.0
365,obj_4,1245000.0
688,obj_4,1290000.0
1016,obj_4,1260000.0
1984,obj_4,1275000.0
2909,obj_4,1320000.0
3838,obj_4,1320000.0
3855,obj_4,1305000.0
4785,obj_4,1305000.0
9963,obj_4,1305000.0
