38,obj_4,1110000.0
76,obj_4,1170000.0
354,obj_4,1185000.0
673,obj_4,1170000.0
978,obj_4,1170000.0
1937,obj_4,1170000.0
2886,obj_4,1155000.0
3761,obj_4,1185000.0
3850,obj_4,1245000.0
4669,obj_4,1155000.0
9893,obj_4,1185000.0
