43,obj_5,1230000.0
80,obj_5,1215000.0
365,obj_5,1215000.0
688,obj_5,1290000.0
1016,obj_5,1260000.0
1984,obj_5,1215000.0
2909,obj_5,1170000.0
3838,obj_5,1290000.0
3855,obj_5,1290000.0
4785,obj_5,1245000.0
9963,obj_5,1290000.0
