37,obj_4,1155000.0
75,obj_4,1230000.0
340,obj_4,1215000.0
658,obj_4,1230000.0
974,obj_4,1200000.0
1917,obj_4,1200000.0
2836,obj_4,1260000.0
3745,obj_4,1140000.0
3772,obj_4,1200000.0
4714,obj_4,1275000.0
