38,obj_6,675000.0
76,obj_6,720000.0
354,obj_6,780000.0
673,obj_6,795000.0
978,obj_6,780000.0
1937,obj_6,750000.0
2886,obj_6,810000.0
3761,obj_6,750000.0
3850,obj_6,750000.0
4669,obj_6,810000.0
9893,obj_6,825000.0
