43,obj_3,830000.0
80,obj_3,840000.0
365,obj_3,850000.0
688,obj_3,845000.0
1016,obj_3,875000.0
1984,obj_3,855000.0
2909,obj_3,895000.0
3838,obj_3,850000.0
3855,obj_3,890000.0
4785,obj_3,885000.0
9963,obj_3,895000.0
